img_genome_id,genome_name,phylum,class,pf03007_count,sequencing_status,genome_size_bp,gene_count,study_name,sequencing_center
649989992,Pseudonocardia sp. P1,Actinomycetota,Actinomycetes,3,Permanent Draft,6388771,6674,Pseudonocardia genomes,"Institute of Food Research, University of Wisconsin, Madison"
649990018,Streptomyces sp. SA3_actG,Actinomycetota,Actinomycetes,1,Permanent Draft,7443083,6612,"Bioprospecting for lignincellulytic microbes and enzymes from natural, highly-evolved plant biomass-degrading systems",DOE Joint Genome Institute  (JGI)
650377901,Acinetobacter baumannii 1656-2,Pseudomonadota,Gammaproteobacteria,1,Finished,4023106,3913,Acinetobacter baumannii 1656-2,"Geno Technology Inc., Kyungpook National University"
650377902,Acinetobacter baumannii TCDC-AB0715,Pseudomonadota,Gammaproteobacteria,1,Finished,4210417,4003,Acinetobacter baumannii TCDC-AB0715,Taiwan Centers for Disease Control
650377903,Acinetobacter pittii PHEA-2,Pseudomonadota,Gammaproteobacteria,1,Finished,3862530,3674,Acinetobacter calcoaceticus PHEA-2,Chinese Academy of Agricultural Sciences
650377905,Pseudarthrobacter phenanthrenivorans Sphe3,Actinomycetota,Actinomycetes,1,Finished,4535320,4273,DD_Kyrpides,DOE Joint Genome Institute  (JGI)
650377991,Marinobacter adhaerens HP15,Pseudomonadota,Gammaproteobacteria,5,Finished,4651725,4470,Marinobacter adhaerens HP15,LGC Genomics
650716006,Aeromonas veronii B565,Pseudomonadota,Gammaproteobacteria,1,Finished,4551783,4161,Aeromonas veronii B565,"Chinese Academy of Agricultural Sciences, Nankai University"
650716009,Hoyosella subflava DQS3-9A1,Actinomycetota,Actinomycetes,17,Finished,4863490,4759,Hoyosella subflava DQS3-9A1,Peking University
650716057,Microbacterium testaceum StLB037,Actinomycetota,Actinomycetes,1,Finished,3982034,3727,Microbacterium testaceum StLB037,Utsunomiya University
650716058,Microlunatus phosphovorus NM-1,Actinomycetota,Actinomycetes,2,Finished,5683123,5391,Microlunatus phosphovorus NM-1,National Institute of Technology and Evaluation
650716059,Mycobacterium africanum GM041182,Actinomycetota,Actinomycetes,13,Finished,4389314,3880,Mycobacterium africanum GM041182,Wellcome Trust Sanger Institute
650716060,Mycobacterium canettii CIPT 140010059,Actinomycetota,Actinomycetes,14,Finished,4482059,3909,Mycobacterium canettii CIPT 140010059,Wellcome Trust Sanger Institute
650716061,Mycolicibacter sinensis JDM601,Actinomycetota,Actinomycetes,8,Finished,4643668,4398,Mycobacterium sinense JDM601,Shanghai Jiao Tong University
650716065,Myxococcus fulvus HW-1,Myxococcota,Myxococcia,1,Finished,9003593,7362,Myxococcus fulvus HW-1,Shandong University
651053061,Pseudonocardia dioxanivorans CB1190,Actinomycetota,Actinomycetes,4,Finished,7440794,7071,"CSP_787574, 1,4-Dioxane-utilizing and Nitrogen-fixing Actinomycete",DOE Joint Genome Institute  (JGI)
651285011,Streptomyces sp. Tu6071,Actinomycetota,Actinomycetes,1,Finished,7506727,6733,Streptomyces sp. Tu6071,LGC Genomics
651324015,Bradyrhizobiaceae bacterium SG-6C,Pseudomonadota,Alphaproteobacteria,2,Permanent Draft,4325916,4287,Bradyrhizobiaceae bacterium SG-6C,Commonwealth Scientific and Industrial Research Organisation (CSIRO)
651324037,Gordonia neofelifaecis NRRL B-59395,Actinomycetota,Actinomycetes,5,Permanent Draft,4257286,4034,Gordonia neofelifaecis NRRL B-59395,Sichuan Normal University
651324077,Nocardioidaceae bacterium Broad-1,Actinomycetota,Actinomycetes,1,Permanent Draft,5892013,5686,"Nocardioidaceae bacterium,Broad-1",Broad Institute
651324094,Psychrobacter sp. 1501,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3050061,2712,Human Microbiome Project (HMP) Reference Genomes,Baylor College of Medicine
651324096,Rubrivivax benzoatilyticus JA2,Pseudomonadota,Betaproteobacteria,3,Permanent Draft,4129939,3947,Rubrivivax benzoatilyticus JA2,University of Hyderabad
651324106,Streptomyces griseoaurantiacus M045,Actinomycetota,Actinomycetes,1,Permanent Draft,7712377,6910,Streptomyces griseoaurantiacus M045,Chinese National Human Genome Center at Shanghai
2501651208,Moritella sp. PE36,Pseudomonadota,Gammaproteobacteria,4,Permanent Draft,5286066,4854,Moritella sp. PE36,J. Craig Venter Institute
2501651210,Photobacterium profundum 3TCK,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,6107610,5810,Photobacterium profundum 3TCK,J. Craig Venter Institute
2501939605,Psychrobacter sp. UKMCC_SWTGB2,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3384169,3095,Psychrobacter sp. UKMCC_SWTGB2,Illumina
2502422304,Desulfosarcina variabilis Montpellier,Thermodesulfobacteriota,Desulfobacteria,2,Permanent Draft,9415595,9453,Desulfosarcina variabilis Montpellier,Gordon and Betty Moore Foundation Marine Microbiology Initiative
2503754004,Acinetobacter isolate CA1,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3433565,3338,Acinetobacter isolate CA1,
2503754006,Acinetobacter isolate CA2,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3427713,3325,Acinetobacter isolate CA2,
2503754008,Acinetobacter isolate CA3,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3448267,3343,Acinetobacter isolate CA3,
2503754010,Acinetobacter isolate CA4,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3423272,3323,Acinetobacter isolate CA4,
2503754012,Acinetobacter isolate CA5,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3432438,3336,Acinetobacter isolate CA5,
2504136012,Alteromonas naphthalenivorans SN2,Pseudomonadota,Gammaproteobacteria,1,Finished,4972148,4442,Alteromonas naphthalenivorans SN2,National Instrumentation Center for Environmental Management (NICEM)
2504643016,Alcanivorax sp. JRC,Pseudomonadota,Gammaproteobacteria,4,Permanent Draft,3116196,5103,Alcanivorax sp JRC mapped_cont11,
2504643025,Acinetobacter baumannii A,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3899186,3893,Acinetobacter baumannii A,
2504643027,Acinetobacter baumannii C,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4063283,4142,Acinetobacter baumannii C,
2504756020,Acinetobacter baumannii HC64,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3988750,4037,Acinetobacter baumannii HC64,
2504756050,Streptantibioticus cattleyicolor ATCC 35852,Actinomycetota,Actinomycetes,3,Permanent Draft,8083687,7374,Streptomyces cattleya ATCC 35852,
2504756065,Streptomyces sp. HrubLS-53,Actinomycetota,Actinomycetes,1,Finished,6777938,7257,"Bioprospecting for lignincellulytic microbes and enzymes from natural, highly-evolved plant biomass-degrading systems",DOE Joint Genome Institute  (JGI)
2505119018,Acinetobacter isolate CA1-unmapped,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4077003,4107,Acinetobacter isolate CA1-unmapped,
2505119019,Acinetobacter isolate CA2-unmapped,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4176232,4231,Acinetobacter isolate CA2-unmapped,
2505119020,Acinetobacter isolate CA3-unmapped,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4079833,4088,Acinetobacter isolate CA3-unmapped,
2505119021,Acinetobacter isolate CA4-unmapped,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4164883,4227,Acinetobacter isolate CA4-unmapped,
2505119022,Acinetobacter isolate CA5-unmapped,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4077706,4085,Acinetobacter isolate CA5-unmapped,
2505679051,Gordonia namibiensis J30,Actinomycetota,Actinomycetes,6,Permanent Draft,5276268,4896,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2505679058,Nocardioides sp. J9,Actinomycetota,Actinomycetes,5,Permanent Draft,4818476,4658,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2505679065,Rhodococcus rhodochrous J38,Actinomycetota,Actinomycetes,10,Permanent Draft,6020427,5591,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2505679066,Rhodococcus rhodochrous J45,Actinomycetota,Actinomycetes,11,Permanent Draft,6361164,5952,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2505679067,Rhodococcus sp. J21,Actinomycetota,Actinomycetes,10,Permanent Draft,6318032,6060,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2505679089,"Cellulomonas fimi NRS 133, ATCC 484",Actinomycetota,Actinomycetes,1,Finished,4266344,3875,Novel Microbial Enzymes,DOE Joint Genome Institute  (JGI)
2506381019,Parafrankia sp. EUN1f,Actinomycetota,Actinomycetes,2,Permanent Draft,9322173,7833,"CSP_787505, Five Frankia Strains",DOE Joint Genome Institute  (JGI)
2506783011,Frankia datiscae Dg1,Actinomycetota,Actinomycetes,2,Finished,5323186,4254,CSP_776749,DOE Joint Genome Institute  (JGI)
2506783014,Mycolicibacterium chubuense NBB4,Actinomycetota,Actinomycetes,12,Finished,6342624,6069,"Genome sequencing of ethene and vinyl chloride-oxidizing Mycobacterium strains of significance to bioremediation, biocatalysis and biogeochemistry",DOE Joint Genome Institute  (JGI)
2506783048,Mycolicibacterium rhodesiae JS60,Actinomycetota,Actinomycetes,10,Permanent Draft,7294533,7116,"Genome sequencing of ethene and vinyl chloride-oxidizing Mycobacterium strains of significance to bioremediation, biocatalysis and biogeochemistry",DOE Joint Genome Institute  (JGI)
2506783060,Mycobacterium sp. JS623,Actinomycetota,Actinomycetes,9,Finished,7221766,7311,"Genome sequencing of ethene and vinyl chloride-oxidizing Mycobacterium strains of significance to bioremediation, biocatalysis and biogeochemistry",DOE Joint Genome Institute  (JGI)
2507149004,Alcanivorax sp. rast,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3111156,2973,Alcanivorax_rast is annotated by RAST system,Functional Genomics Center Zurich
2507262055,Bradyrhizobium sp. WSM1417,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,8048963,7772,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",DOE Joint Genome Institute  (JGI)
2508501009,Bradyrhizobium sp. WSM471,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,7784016,7430,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",DOE Joint Genome Institute  (JGI)
2508501012,"Saccharomonospora marina XMU15, DSM 45390",Actinomycetota,Actinomycetes,7,Permanent Draft,5965593,5784,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2508501013,Saccharomonospora cyanea NA-134,Actinomycetota,Actinomycetes,4,Permanent Draft,5408301,5196,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2508501021,Burkholderiales bacterium JOSHI_001,Pseudomonadota,Betaproteobacteria,2,Permanent Draft,5600627,5022,JOSHI_001; a freshwater manganese depositing -proteobacterium and first representative of the Siderocapsaceae.,DOE Joint Genome Institute  (JGI)
2508501039,Frankia saprophytica CN3,Actinomycetota,Actinomycetes,5,Permanent Draft,9978592,8411,Genome Analysis of an atypical Frankia isolate and Non-Frankia Actinobacteria from Actinorhizal Plants,DOE Joint Genome Institute  (JGI)
2508501042,Bradyrhizobium sp. WSM1253,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,8719808,8498,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",DOE Joint Genome Institute  (JGI)
2508501044,"Saccharomonospora azurea NA-128, DSM 44631",Actinomycetota,Actinomycetes,4,Permanent Draft,4763852,4530,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2508501052,Mycolicibacterium tusciae JS617,Actinomycetota,Actinomycetes,10,Permanent Draft,7306413,7168,"Genome sequencing of ethene and vinyl chloride-oxidizing Mycobacterium strains of significance to bioremediation, biocatalysis and biogeochemistry",DOE Joint Genome Institute  (JGI)
2508501106,Mycolicibacterium rhodesiae NBB3,Actinomycetota,Actinomycetes,16,Finished,6415739,6342,"Genome sequencing of ethene and vinyl chloride-oxidizing Mycobacterium strains of significance to bioremediation, biocatalysis and biogeochemistry",DOE Joint Genome Institute  (JGI)
2508501119,"Saccharomonospora glauca K62, DSM 43769",Actinomycetota,Actinomycetes,4,Permanent Draft,4564108,4386,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2509276014,Nocardioides sp. J54,Actinomycetota,Actinomycetes,4,Permanent Draft,4754646,4577,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2509276054,Saccharomonospora xinjiangensis XJ-54,Actinomycetota,Actinomycetes,3,Permanent Draft,4776006,4419,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2509601022,Aequoribacter fuscus IMCC3088,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3039623,2950,gamma proteobacterium IMCC3088,Inha University
2510065062,Actinospica robiniae DSM 44927,Actinomycetota,Actinomycetes,1,Permanent Draft,9918887,8726,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),DOE Joint Genome Institute  (JGI)
2510065083,"Patulibacter minatonensis KV-614, DSM 18081",Actinomycetota,Thermoleophilia,9,Permanent Draft,5521908,5104,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),DOE Joint Genome Institute  (JGI)
2510065084,"Cryptosporangium arvum YU 629-21, DSM 44712",Actinomycetota,Actinomycetes,3,Permanent Draft,9195993,8650,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),DOE Joint Genome Institute  (JGI)
2510461000,Saccharomonospora iraqiensis paurometabolica YIM 90007,Actinomycetota,Actinomycetes,3,Permanent Draft,4669397,5115,Whole genome type strain sequences of the genus Saccharomonospora - a taxonomically troubled genus with bioenergetic potential,DOE Joint Genome Institute  (JGI)
2510461002,Nocardioides sp. J52,Actinomycetota,Actinomycetes,4,Permanent Draft,4760840,4579,Genome sequencing of lignin-degrading bacterial isolates,DOE Joint Genome Institute  (JGI)
2510461020,Propionivibrio militaris MP,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,3697506,4006,Propionivibrio militaris MP,Eureka genomics
2511231001,Acidovorax sp. CF316,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,7238994,7281,Plant-Microbe Interfaces,Oak Ridge National Laboratory
2511231002,Polaromonas sp. CF318,Pseudomonadota,Betaproteobacteria,2,Permanent Draft,5042903,4889,Polaromonas sp. CF318,Oak Ridge National Laboratory
2511231012,Pseudomonas sp. GM33,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,6738011,6177,Plant-Microbe Interfaces,Oak Ridge National Laboratory
2511231021,Pseudomonas sp. GM78,Pseudomonadota,Gammaproteobacteria,3,Permanent Draft,7302637,6804,Plant-Microbe Interfaces,Oak Ridge National Laboratory
2511231028,Bradyrhizobium sp. YR681,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,8046582,8377,Plant-Microbe Interfaces,Oak Ridge National Laboratory
2511231070,Mycobacterium tuberculosis KZN 4207 (DS),Actinomycetota,Actinomycetes,14,Finished,4394985,4043,Mycobacterium tuberculosis sequencing- Broad Institute,Broad Institute
2511231080,Glaciecola nitratireducens FR1064,Pseudomonadota,Gammaproteobacteria,1,Finished,4134229,3720,Glaciecola genome sequencing - Shandong University,Shandong University
2511231086,"Kitasatospora setae KM-6054, NBRC 14216",Actinomycetota,Actinomycetes,1,Finished,8783278,7669,"Kitasatospora setae KM-6054, NBRC 14216",National Institute of Technology and Evaluation
2511231104,gamma proteobacterium sp. HdN1,Pseudomonadota,Gammaproteobacteria,5,Finished,4587455,3819,gamma proteobacterium sp. HdN1,Max Planck Institute
2511231130,Mycobacterium tuberculosis CTRI-2,Actinomycetota,Actinomycetes,14,Finished,4398525,3994,Mycobacterium tuberculosis sequencing- Broad Institute,Research Institute for Physical-Chemical Medicine of Ministry of Public Health of Russian Federation
2511231152,Mycobacterium bovis BCG Mexico,Actinomycetota,Actinomycetes,14,Finished,4350386,4001,Mycobacterium bovis BCG Mexico,"Cinvestav, Guanajuato"
2511231155,Acinetobacter baumannii MDR-ZJ06,Pseudomonadota,Gammaproteobacteria,1,Finished,4011434,3975,Acinetobacter baumannii MDR-ZJ06,Zhejiang University
2511231172,Nocardia cyriacigeorgica GUH-2,Actinomycetota,Actinomycetes,5,Finished,6194645,5545,Nocardia cyriacigeorgica GUH-2,CEA Genoscope
2511231181,"Amycolatopsis mediterranei S699, ATCC 13685",Actinomycetota,Actinomycetes,4,Finished,10236779,9639,Amycolatopsis mediterranei S699,University of Delhi
2511231200,Streptantibioticus cattleyicolor DSM 46488,Actinomycetota,Actinomycetes,3,Finished,8095515,7650,Streptomyces cattleya DSM 46488,Shanghai Jiao Tong University
2511231207,Bradyrhizobium japonicum USDA 6,Pseudomonadota,Alphaproteobacteria,1,Finished,9207384,8886,Bradyrhizobium japonicum USDA 6,Kyoto Sangyo University
2512047058,Gordonia alkanivorans NBRC 16433,Actinomycetota,Actinomycetes,7,Permanent Draft,5071550,4709,Gordonia alkanivorans NBRC 16433,National Institute of Technology and Evaluation
2512564010,"Amycolatopsis thermoflava N1165, DSM 44574",Actinomycetota,Actinomycetes,6,Permanent Draft,8693468,8633,Genome sequences of selected type strains of the genus Amycolatopsis,DOE Joint Genome Institute  (JGI)
2512564011,Haloechinothrix halophila YIM 93223,Actinomycetota,Actinomycetes,4,Permanent Draft,5551297,5187,Genome sequences of selected type strains of the genus Amycolatopsis,DOE Joint Genome Institute  (JGI)
2512564033,Blastococcus saxobsidens DD2,Actinomycetota,Actinomycetes,2,Finished,4875340,4887,Blastococcus saxobsidens DD2,CEA Genoscope
2512564041,Mycobacterium paraintracellulare MOTT-64,Actinomycetota,Actinomycetes,11,Finished,5501090,5297,Mycobacterium paraintracellulare MOTT-64,Seoul National University
2512564042,"Gordonia polyisoprenivorans VH2, DSM 44266",Actinomycetota,Actinomycetes,5,Finished,5844299,5168,Gordonia polyisoprenivorans VH2,Goettingen Genomics Laboratory
2512564050,Mycobacterium intracellulare MOTT-02,Actinomycetota,Actinomycetes,11,Finished,5409696,5198,Mycobacterium intracellulare MOTT-02,Seoul National University
2512564056,Mycobacterium tuberculosis UT205,Actinomycetota,Actinomycetes,13,Finished,4418088,3844,Mycobacterium tuberculosis UT205,University of Antioquia
2512564073,Mycobacterium tuberculosis RGTB327,Actinomycetota,Actinomycetes,11,Finished,4380119,3739,Mycobacterium tuberculosis RGTB327,Rajiv Gandhi Centre for Biotechnology
